year,month,province,roadwork_area_total,roadwork_area_rise,complete_area_total,complete_area_rise,new_area_total,new_area_rise
2001,12,甘肃,542.82,,188.91,,212.42,
2001,12,福建,3638.49,,998.54,,1201.06,
2001,12,西藏,16.0,,,,16.0,
2001,12,贵州,1235.79,,309.98,,577.82,
2001,12,辽宁,3969.59,,1616.35,,2301.96,
2001,12,重庆,3653.7,,1020.63,,1661.18,
2001,12,陕西,1283.24,,578.84,,506.67,
2001,12,青海,241.47,,87.91,,113.24,
2001,12,黑龙,1767.69,,987.83,,1191.83,
2002,1,上海,,,,,,
2002,1,云南,,,,,,
2002,1,内蒙,,,,,,
2002,1,北京,,,,,,
2002,1,吉林,,,,,,
2002,1,四川,,,,,,
2002,1,天津,,,,,,
2002,1,宁夏,,,,,,
2002,1,安徽,,,,,,
2002,1,山东,,,,,,
2002,1,山西,,,,,,
2002,1,广东,,,,,,
2002,1,广西,,,,,,
2002,1,新疆,,,,,,
2002,1,江苏,,,,,,
2002,1,江西,,,,,,
2002,1,河北,,,,,,
2002,1,河南,,,,,,
2002,1,浙江,,,,,,
2002,1,海南,,,,,,
2002,1,湖北,,,,,,
2002,1,湖南,,,,,,
2002,1,甘肃,,,,,,
2002,1,福建,,,,,,
2002,1,西藏,,,,,,
2002,1,贵州,,,,,,
2002,1,辽宁,,,,,,
2002,1,重庆,,,,,,
2002,1,陕西,,,,,,
2002,1,青海,,,,,,
2002,1,黑龙,,,,,,
2002,2,上海,3295.31,,90.56,,290.65,
2002,2,云南,382.79,,27.03,,55.97,
2002,2,内蒙,,,,,,
2002,2,北京,2061.46,,30.54,,174.71,
2002,2,吉林,,,,,,
2002,2,四川,2089.43,,91.06,,441.49,
2002,2,天津,542.57,,20.78,,90.44,
2002,2,宁夏,13.42,,,,1.45,
2002,2,安徽,646.5,,28.14,,111.45,
2002,2,山东,733.17,,21.12,,143.65,
2002,2,山西,25.84,,,,3.8,
2002,2,广东,5790.8,,127.28,,615.54,
2002,2,广西,356.66,,14.98,,47.82,
2002,2,新疆,5.44,,,,,
2002,2,江苏,1850.57,,78.89,,368.88,
2002,2,江西,318.06,,10.6,,62.05,
2002,2,河北,155.63,,0.8,,39.16,
2002,2,河南,590.39,,36.15,,69.19,
2002,2,浙江,3910.17,,115.99,,533.56,
2002,2,海南,84.78,,7.4,,6.29,
2002,2,湖北,413.25,,4.16,,102.03,
2002,2,湖南,361.02,,23.87,,49.65,
2002,2,甘肃,34.54,,0.05,,1.5,
2002,2,福建,2046.47,,59.06,,183.59,
2002,2,西藏,,,,,,
2002,2,贵州,281.17,,5.88,,22.92,
2002,2,辽宁,170.29,,3.37,,6.45,
2002,2,重庆,1872.27,,36.22,,238.66,
2002,2,陕西,379.1,,2.81,,81.71,
2002,2,青海,,,,,,
2002,2,黑龙,42.13,,0.6,,8.15,
2002,3,上海,4012.22,,164.1,,478.67,
2002,3,云南,483.55,,40.29,,95.39,
2002,3,内蒙,20.2,,0.84,,2.11,
2002,3,北京,3659.59,,85.03,,476.55,
2002,3,吉林,13.38,,0.0,,2.71,
2002,3,四川,2618.94,,203.81,,685.89,
2002,3,天津,948.35,,69.8,,169.24,
2002,3,宁夏,74.38,,0.92,,14.24,
2002,3,安徽,1025.7,,72.49,,236.3,
2002,3,山东,1930.16,,98.16,,447.9,
2002,3,山西,123.4,,1.78,,39.17,
2002,3,广东,7089.48,,326.86,,1268.95,
2002,3,广西,487.57,,31.79,,90.34,
2002,3,新疆,54.66,,11.91,,12.22,
2002,3,江苏,2648.76,,273.35,,744.85,
2002,3,江西,538.88,,30.4,,150.73,
2002,3,河北,758.12,,17.56,,228.16,
2002,3,河南,1044.82,,73.55,,228.55,
2002,3,浙江,4678.73,,201.5,,834.25,
2002,3,海南,135.7,,7.4,,19.62,
2002,3,湖北,900.63,,34.51,,248.16,
2002,3,湖南,688.03,,54.65,,187.1,
2002,3,甘肃,122.51,,3.04,,30.1,
2002,3,福建,2247.73,,98.25,,249.41,
2002,3,西藏,1.76,,0.0,,1.76,
2002,3,贵州,617.46,,51.5,,95.23,
2002,3,辽宁,629.94,,20.47,,79.62,
2002,3,重庆,2358.15,,52.04,,410.08,
2002,3,陕西,662.36,,19.19,,177.48,
2002,3,青海,88.49,,3.68,,10.95,
2002,3,黑龙,120.64,,2.03,,29.25,
2002,4,上海,4450.15,,289.69,,717.71,
2002,4,云南,533.61,,42.4,,141.11,
2002,4,内蒙,154.65,,11.76,,27.52,
2002,4,北京,4411.48,,118.71,,656.65,
2002,4,吉林,231.29,,,,78.75,
2002,4,四川,2924.24,,289.98,,902.04,
2002,4,天津,1076.24,,125.4,,287.28,
2002,4,宁夏,190.62,,11.63,,54.91,
2002,4,安徽,1166.71,,106.8,,314.79,
2002,4,山东,2488.14,,162.53,,677.79,
2002,4,山西,262.58,,8.58,,85.6,
2002,4,广东,7852.08,,484.19,,1611.07,
2002,4,广西,596.15,,39.93,,134.89,
2002,4,新疆,481.7,,39.26,,119.14,
2002,4,江苏,2997.26,,335.87,,1005.36,
2002,4,江西,609.84,,42.64,,181.88,
2002,4,河北,1021.98,,23.15,,369.01,
2002,4,河南,1258.98,,90.69,,309.72,
2002,4,浙江,5066.5,,296.83,,1089.27,
2002,4,海南,142.46,,7.4,,20.38,
2002,4,湖北,1089.28,,56.89,,310.14,
2002,4,湖南,887.93,,90.5,,257.16,
2002,4,甘肃,214.76,,12.27,,66.15,
2002,4,福建,2571.58,,152.3,,397.73,
2002,4,西藏,1.76,,0.0,,1.76,
2002,4,贵州,733.33,,62.45,,121.9,
2002,4,辽宁,1378.91,,74.26,,302.28,
2002,4,重庆,2538.39,,64.69,,494.37,
2002,4,陕西,780.26,,37.29,,228.49,
2002,4,青海,181.22,,3.69,,53.79,
2002,4,黑龙,252.86,,2.03,,89.82,
2002,5,上海,4703.93,,347.05,,855.21,
2002,5,云南,583.39,,47.15,,160.75,
2002,5,内蒙,281.64,,17.6,,113.85,
2002,5,北京,4680.41,,175.17,,838.84,
2002,5,吉林,509.14,,13.96,,227.28,
2002,5,四川,3132.67,,353.13,,1084.45,
2002,5,天津,1166.76,,156.84,,315.7,
2002,5,宁夏,228.87,,12.99,,97.15,
2002,5,安徽,1284.2,,135.55,,389.82,
2002,5,山东,2842.69,,249.97,,893.3,
2002,5,山西,406.5,,9.87,,121.88,
2002,5,广东,8363.0,,652.82,,1928.86,
2002,5,广西,650.15,,51.3,,160.24,
2002,5,新疆,675.07,,57.03,,201.07,
2002,5,江苏,3411.69,,408.71,,1348.44,
2002,5,江西,665.48,,66.31,,226.97,
2002,5,河北,1250.19,,47.23,,494.98,
2002,5,河南,1386.03,,106.46,,375.17,
2002,5,浙江,5324.1,,377.38,,1295.45,
2002,5,海南,153.0,,7.4,,23.38,
2002,5,湖北,1213.33,,93.83,,384.67,
2002,5,湖南,976.78,,122.59,,295.29,
2002,5,甘肃,324.05,,16.32,,105.25,
2002,5,福建,2662.21,,195.92,,467.1,
2002,5,西藏,2.37,,0.0,,2.37,
2002,5,贵州,817.17,,76.4,,151.24,
2002,5,辽宁,2044.42,,105.06,,621.98,
2002,5,重庆,2643.81,,89.2,,551.09,
2002,5,陕西,864.17,,71.46,,274.73,
2002,5,青海,182.17,,4.18,,54.77,
2002,5,黑龙,682.59,,6.62,,294.52,
2002,6,上海,4951.38,,468.5,,1010.47,
2002,6,云南,653.04,,60.06,,185.34,
2002,6,内蒙,464.49,,25.32,,229.76,
2002,6,北京,5086.79,,279.22,,1106.15,
2002,6,吉林,775.93,,15.15,,407.26,
2002,6,四川,3406.5,,457.81,,1316.01,
2002,6,天津,1245.84,,202.52,,369.79,
2002,6,宁夏,268.97,,15.27,,131.34,
2002,6,安徽,1487.24,,208.34,,537.72,
2002,6,山东,3227.35,,370.41,,1164.64,
2002,6,山西,521.07,,25.12,,190.07,
2002,6,广东,8928.61,,892.77,,2240.12,
2002,6,广西,726.1,,82.36,,230.68,
2002,6,新疆,819.3,,92.69,,297.63,
2002,6,江苏,3732.96,,546.6,,1626.43,
2002,6,江西,785.3,,93.44,,312.32,
2002,6,河北,1420.3,,110.32,,611.77,
2002,6,河南,1518.73,,135.11,,443.38,
2002,6,浙江,5599.13,,515.16,,1549.54,
2002,6,海南,179.71,,14.8,,67.74,
2002,6,湖北,1535.78,,182.4,,529.44,
2002,6,湖南,1163.08,,157.85,,392.09,
2002,6,甘肃,389.63,,17.86,,160.42,
2002,6,福建,2768.77,,246.52,,539.29,
2002,6,西藏,9.17,,5.0,,9.17,
2002,6,贵州,936.21,,100.45,,227.26,
2002,6,辽宁,2686.24,,193.14,,1012.13,
2002,6,重庆,3154.53,,206.32,,795.21,
2002,6,陕西,949.8,,84.11,,305.65,
2002,6,青海,256.7,,7.28,,100.74,
2002,6,黑龙,880.3,,14.53,,435.1,
2002,7,上海,5263.42,,695.98,,1287.6,
2002,7,云南,712.17,,77.79,,198.92,
2002,7,内蒙,567.13,,32.31,,301.94,
2002,7,北京,5335.33,,386.16,,1283.23,
2002,7,吉林,1854.5,,38.01,,544.54,
2002,7,四川,3610.22,,578.52,,1449.23,
2002,7,天津,1417.58,,233.32,,490.72,
2002,7,宁夏,303.9,,19.4,,162.49,
2002,7,安徽,1633.23,,271.58,,660.23,
2002,7,山东,3556.61,,501.19,,1422.89,
2002,7,山西,579.48,,59.63,,220.67,
2002,7,广东,9356.7,,1121.97,,2380.79,
2002,7,广西,798.5,,94.79,,274.26,
2002,7,新疆,925.26,,118.94,,359.32,
2002,7,江苏,3849.81,,619.79,,1810.41,
2002,7,江西,936.95,,134.67,,415.69,
2002,7,河北,1495.08,,126.13,,666.77,
2002,7,河南,1640.2,,166.43,,547.5,
2002,7,浙江,5857.7,,620.3,,1754.13,
2002,7,海南,192.92,,17.17,,75.31,
2002,7,湖北,1677.73,,249.24,,586.5,
2002,7,湖南,1273.4,,182.0,,453.76,
2002,7,甘肃,424.19,,27.0,,187.99,
2002,7,福建,3019.93,,351.9,,770.87,
2002,7,西藏,15.09,,11.05,,11.05,
2002,7,贵州,1003.69,,121.93,,271.63,
2002,7,辽宁,3093.14,,241.5,,1299.89,
2002,7,重庆,3283.4,,245.55,,867.36,
2002,7,陕西,1045.45,,132.09,,364.75,
2002,7,青海,263.26,,14.77,,110.92,
2002,7,黑龙,1045.44,,25.44,,547.82,
2002,8,上海,5570.67,,891.71,,1494.0,
2002,8,云南,748.35,,84.69,,219.85,
2002,8,内蒙,699.77,,36.35,,414.85,
2002,8,北京,5536.59,,497.41,,1414.65,
2002,8,吉林,1854.5,,75.53,,676.08,
2002,8,四川,3797.7,,655.41,,1617.09,
2002,8,天津,1476.19,,340.67,,525.3,
2002,8,宁夏,334.7,,35.9,,188.14,
2002,8,安徽,1747.33,,330.12,,768.77,
2002,8,山东,3786.26,,600.92,,1613.24,
2002,8,山西,604.41,,73.49,,255.19,
2002,8,广东,9645.34,,1350.13,,2592.03,
2002,8,广西,843.64,,101.55,,306.62,
2002,8,新疆,999.29,,141.6,,419.03,
2002,8,江苏,4298.84,,802.71,,2097.56,
2002,8,江西,1001.81,,157.33,,450.54,
2002,8,河北,1608.49,,167.25,,742.01,
2002,8,河南,1790.22,,202.09,,669.57,
2002,8,浙江,6114.94,,801.86,,1963.21,
2002,8,海南,197.66,,18.3,,75.43,
2002,8,湖北,1761.96,,291.15,,634.88,
2002,8,湖南,1385.26,,240.78,,539.65,
2002,8,甘肃,443.5,,31.47,,206.15,
2002,8,福建,3075.01,,422.86,,875.42,
2002,8,西藏,15.09,,11.05,,11.05,
2002,8,贵州,1091.16,,152.09,,310.98,
2002,8,辽宁,3386.33,,305.98,,1536.68,
2002,8,重庆,3380.33,,307.42,,940.78,
2002,8,陕西,1105.78,,166.87,,412.04,
2002,8,青海,286.57,,23.55,,128.05,
2002,8,黑龙,1127.06,,27.97,,598.37,
2002,9,上海,5907.58,,1194.14,,1759.36,
2002,9,云南,780.18,,93.18,,249.75,
2002,9,内蒙,796.33,,100.64,,466.24,
2002,9,北京,5775.61,,613.81,,1651.96,
2002,9,吉林,1864.65,,89.06,,764.12,
2002,9,四川,3979.03,,754.44,,1749.54,
2002,9,天津,1569.99,,388.87,,588.45,
2002,9,宁夏,360.45,,40.47,,216.55,
2002,9,安徽,1890.21,,419.09,,895.41,
2002,9,山东,4027.31,,710.04,,1831.38,
2002,9,山西,637.19,,83.22,,274.1,
2002,9,广东,9948.34,,1584.02,,2778.74,
2002,9,广西,917.18,,138.68,,357.43,
2002,9,新疆,1080.74,,190.86,,476.54,
2002,9,江苏,4609.14,,987.82,,2378.69,
2002,9,江西,1085.01,,182.75,,525.91,
2002,9,河北,1746.61,,200.31,,843.0,
2002,9,河南,1866.33,,233.97,,721.07,
2002,9,浙江,6500.21,,919.0,,2299.68,
2002,9,海南,212.07,,20.6,,83.03,
2002,9,湖北,1918.16,,367.25,,742.96,
2002,9,湖南,1567.49,,306.0,,680.46,
2002,9,甘肃,470.52,,43.63,,222.17,
2002,9,福建,3205.9,,477.09,,1001.25,
2002,9,西藏,15.09,,11.05,,11.05,
2002,9,贵州,1165.62,,174.34,,365.23,
2002,9,辽宁,3667.26,,365.57,,1765.05,
2002,9,重庆,3508.07,,384.9,,1029.04,
2002,9,陕西,1151.69,,196.59,,440.86,
2002,9,青海,297.5,,35.26,,137.9,
2002,9,黑龙,1227.73,,35.44,,673.88,
2002,10,上海,6149.02,,1346.66,,1975.64,
2002,10,云南,822.32,,144.6,,273.43,
2002,10,内蒙,875.8,,144.51,,542.16,
2002,10,北京,6057.82,,750.63,,1905.69,
2002,10,吉林,1879.25,,139.3,,830.89,
2002,10,四川,4156.51,,871.81,,1878.0,
2002,10,天津,1593.19,,425.91,,607.89,
2002,10,宁夏,392.92,,58.56,,246.44,
2002,10,安徽,1971.91,,490.09,,960.82,
2002,10,山东,4184.35,,844.63,,1985.5,
2002,10,山西,686.94,,105.43,,307.81,
2002,10,广东,10340.46,,1865.25,,3054.18,
2002,10,广西,960.61,,155.56,,382.79,
2002,10,新疆,1135.76,,231.55,,516.34,
2002,10,江苏,4945.23,,1146.52,,2683.54,
2002,10,江西,1157.25,,214.59,,590.35,
2002,10,河北,1846.62,,261.13,,938.84,
2002,10,河南,1920.87,,275.31,,766.84,
2002,10,浙江,6791.72,,1077.06,,2559.95,
2002,10,海南,230.08,,20.6,,87.5,
2002,10,湖北,2034.01,,422.86,,817.45,
2002,10,湖南,1665.62,,358.09,,750.28,
2002,10,甘肃,483.27,,66.24,,234.81,
2002,10,福建,3382.36,,555.15,,1138.55,
2002,10,西藏,15.09,,11.05,,11.05,
2002,10,贵州,1311.81,,220.96,,448.36,
2002,10,辽宁,3928.59,,441.79,,1986.54,
2002,10,重庆,3643.89,,446.83,,1112.29,
2002,10,陕西,1209.12,,222.03,,481.65,
2002,10,青海,300.56,,37.54,,141.83,
2002,10,黑龙,1313.66,,111.33,,740.13,
2002,11,上海,6343.25,,1515.96,,2164.0,
2002,11,云南,882.67,,172.58,,301.2,
2002,11,内蒙,981.55,,237.4,,575.47,
2002,11,北京,6254.96,,1114.01,,2101.63,
2002,11,吉林,1887.57,,235.92,,868.93,
2002,11,四川,4382.04,,1023.01,,2094.4,
2002,11,天津,1678.92,,507.84,,662.28,
2002,11,宁夏,427.85,,91.01,,281.11,
2002,11,安徽,2063.01,,568.32,,1043.68,
2002,11,山东,4420.32,,971.33,,2194.25,
2002,11,山西,727.39,,126.38,,320.7,
2002,11,广东,10633.17,,2171.95,,3295.03,
2002,11,广西,1015.05,,179.63,,429.96,
2002,11,新疆,1163.65,,308.78,,542.66,
2002,11,江苏,5209.46,,1316.25,,2888.8,
2002,11,江西,1227.64,,248.92,,647.15,
2002,11,河北,1931.19,,299.48,,992.89,
2002,11,河南,1975.96,,347.05,,834.05,
2002,11,浙江,7100.81,,1224.19,,2839.72,
2002,11,海南,230.89,,24.77,,87.8,
2002,11,湖北,2135.06,,468.62,,881.76,
2002,11,湖南,1749.49,,415.74,,818.54,
2002,11,甘肃,509.4,,82.83,,257.87,
2002,11,福建,3547.12,,623.31,,1283.04,
2002,11,西藏,15.09,,11.05,,11.05,
2002,11,贵州,1418.08,,271.77,,539.04,
2002,11,辽宁,4183.9,,666.44,,2133.56,
2002,11,重庆,3720.79,,519.73,,1178.2,
2002,11,陕西,1254.35,,270.72,,500.26,
2002,11,青海,310.59,,47.75,,148.85,
2002,11,黑龙,1348.82,,207.92,,757.93,
2002,12,上海,6853.18,,1983.92,,2612.1,
2002,12,云南,1100.46,,462.36,,401.54,
2002,12,内蒙,1077.6,,542.79,,644.94,
2002,12,北京,7510.75,,2384.44,,3206.0,
2002,12,吉林,1669.17,,574.74,,904.45,
2002,12,四川,5256.28,,2144.0,,2644.44,
2002,12,天津,2135.55,,746.44,,825.28,
2002,12,宁夏,451.48,,219.65,,307.29,
2002,12,安徽,2403.53,,1062.46,,1240.62,
2002,12,山东,5064.38,,1942.82,,2691.49,
2002,12,山西,986.58,,433.35,,462.31,
2002,12,广东,11354.65,,3104.03,,3892.8,
2002,12,广西,1289.04,,351.36,,647.25,
2002,12,新疆,1208.55,,553.6,,575.06,
2002,12,江苏,6117.46,,2694.48,,3597.4,
2002,12,江西,1451.28,,439.63,,832.57,
2002,12,河北,1861.8,,618.84,,976.29,
2002,12,河南,2476.54,,885.42,,1152.17,
2002,12,浙江,8243.26,,2550.85,,3777.58,
2002,12,海南,265.58,,45.77,,110.2,
2002,12,湖北,2551.14,,1072.45,,1207.06,
2002,12,湖南,2084.4,,807.8,,993.53,
2002,12,甘肃,637.81,,216.72,,269.22,
2002,12,福建,4141.39,,1431.38,,1547.61,
2002,12,西藏,15.09,,11.05,,11.05,
2002,12,贵州,1639.77,,369.42,,631.93,
2002,12,辽宁,4750.81,,1949.96,,2419.72,
2002,12,重庆,4414.96,,1390.74,,1709.48,
2002,12,陕西,1844.98,,636.08,,941.78,
2002,12,青海,304.51,,112.23,,147.7,
2002,12,黑龙,1595.01,,784.03,,878.99,
2003,1,上海,,,,,,
2003,1,云南,,,,,,
2003,1,内蒙,,,,,,
2003,1,北京,,,,,,
2003,1,吉林,,,,,,
2003,1,四川,,,,,,
2003,1,天津,,,,,,
2003,1,宁夏,,,,,,
2003,1,安徽,,,,,,
2003,1,山东,,,,,,
2003,1,山西,,,,,,
2003,1,广东,,,,,,
2003,1,广西,,,,,,
2003,1,新疆,,,,,,
2003,1,江苏,,,,,,
2003,1,江西,,,,,,
2003,1,河北,,,,,,
2003,1,河南,,,,,,
2003,1,浙江,,,,,,
2003,1,海南,,,,,,
2003,1,湖北,,,,,,
2003,1,湖南,,,,,,
2003,1,甘肃,,,,,,
2003,1,福建,,,,,,
2003,1,西藏,,,,,,
2003,1,贵州,,,,,,
2003,1,辽宁,,,,,,
2003,1,重庆,,,,,,
2003,1,陕西,,,,,,
2003,1,青海,,,,,,
2003,1,黑龙,,,,,,
2003,2,上海,3676.68,,99.65,,334.4,
2003,2,云南,494.23,,26.74,,98.61,
2003,2,内蒙,,,,,,
2003,2,北京,1773.82,,32.9,,132.97,
2003,2,吉林,,,,,,
2003,2,四川,2656.81,,150.82,,618.57,
2003,2,天津,576.73,,25.86,,85.94,
2003,2,宁夏,12.56,,0.86,,1.55,
2003,2,安徽,1035.63,,62.99,,163.13,
2003,2,山东,1221.25,,44.89,,263.27,
2003,2,山西,72.16,,,,3.43,
2003,2,广东,6740.66,,344.57,,853.4,
2003,2,广西,619.51,,28.47,,125.82,
2003,2,新疆,33.9,,,,3.69,
2003,2,江苏,2607.01,,86.08,,467.97,
2003,2,江西,631.77,,34.77,,203.8,
2003,2,河北,152.62,,5.28,,16.08,
2003,2,河南,892.72,,30.09,,125.41,
2003,2,浙江,5405.2,,205.61,,694.35,
2003,2,海南,187.09,,3.31,,58.8,
2003,2,湖北,552.12,,10.65,,111.46,
2003,2,湖南,797.79,,18.6,,149.3,
2003,2,甘肃,88.91,,2.95,,10.98,
2003,2,福建,2801.48,,131.81,,293.68,
2003,2,西藏,0.0,,0.0,,0.0,
2003,2,贵州,816.48,,16.85,,130.37,
2003,2,辽宁,359.95,,28.7,,83.16,
2003,2,重庆,2711.22,,53.31,,463.41,
2003,2,陕西,499.62,,17.95,,121.91,
2003,2,青海,,,,,,
2003,2,黑龙,46.67,,,,,
2003,3,上海,4647.01,,166.93,,686.3,
2003,3,云南,613.03,,42.54,,136.54,
2003,3,内蒙,56.37,,0.0,,21.0,
2003,3,北京,4390.4,,186.7,,336.11,
2003,3,吉林,0.45,,0.45,,,
2003,3,四川,3408.32,,239.67,,1000.51,
2003,3,天津,1005.89,,75.4,,212.97,
2003,3,宁夏,145.21,,6.05,,23.91,
2003,3,安徽,1377.34,,115.85,,329.13,
2003,3,山东,2756.52,,128.32,,813.64,
2003,3,山西,280.21,,7.94,,81.26,
2003,3,广东,8094.88,,690.83,,1345.94,
2003,3,广西,748.67,,51.58,,200.53,
2003,3,新疆,98.33,,16.28,,12.42,
2003,3,江苏,3872.45,,236.84,,913.11,
2003,3,江西,929.84,,67.0,,345.52,
2003,3,河北,817.88,,35.89,,255.78,
2003,3,河南,1308.72,,69.72,,224.45,
2003,3,浙江,6183.8,,313.95,,1079.73,
2003,3,海南,201.03,,5.23,,63.39,
2003,3,湖北,999.32,,45.3,,246.39,
2003,3,湖南,1235.0,,70.99,,353.61,
2003,3,甘肃,228.34,,7.56,,88.47,
2003,3,福建,3012.94,,176.17,,424.46,
2003,3,西藏,,,,,,
2003,3,贵州,1149.68,,36.85,,206.28,
2003,3,辽宁,914.77,,55.52,,216.64,
2003,3,重庆,3154.03,,120.73,,680.43,
2003,3,陕西,741.39,,18.7,,171.5,
2003,3,青海,97.73,,,,41.89,
2003,3,黑龙,122.76,,0.69,,16.73,
2003,4,上海,5253.39,,292.89,,928.43,
2003,4,云南,775.09,,67.54,,237.35,
2003,4,内蒙,177.95,,0.29,,117.74,
2003,4,北京,4928.33,,230.46,,505.08,
2003,4,吉林,220.06,,1.06,,56.2,
2003,4,四川,3907.86,,391.37,,1329.07,
2003,4,天津,1157.71,,130.99,,251.9,
2003,4,宁夏,257.06,,8.57,,70.99,
2003,4,安徽,1559.01,,147.96,,457.99,
2003,4,山东,3441.2,,192.87,,1106.46,
2003,4,山西,430.08,,25.39,,137.25,
2003,4,广东,8601.72,,883.21,,1622.81,
2003,4,广西,1093.13,,89.96,,363.33,
2003,4,新疆,444.17,,39.08,,118.21,
2003,4,江苏,4333.4,,313.01,,1215.53,
2003,4,江西,1044.17,,104.52,,415.92,
2003,4,河北,1212.77,,67.25,,455.47,
2003,4,河南,1512.73,,106.51,,349.83,
2003,4,浙江,6553.04,,422.68,,1337.84,
2003,4,海南,238.73,,5.23,,65.14,
2003,4,湖北,1257.52,,74.97,,328.49,
2003,4,湖南,1462.87,,125.14,,481.78,
2003,4,甘肃,325.23,,15.1,,117.56,
2003,4,福建,3198.52,,212.53,,586.81,
2003,4,西藏,10.0,,0.0,,10.0,
2003,4,贵州,1268.33,,42.92,,263.75,
2003,4,辽宁,1873.82,,69.33,,533.67,
2003,4,重庆,3300.05,,169.0,,758.97,
2003,4,陕西,958.26,,24.92,,238.73,
2003,4,青海,145.89,,,,68.34,
2003,4,黑龙,378.09,,26.04,,99.23,
2003,5,上海,6091.33,,370.93,,1119.51,
2003,5,云南,892.11,,79.5,,327.32,
2003,5,内蒙,427.05,,24.29,,253.65,
2003,5,北京,5445.15,,342.54,,762.1,
2003,5,吉林,539.21,,4.47,,202.73,
2003,5,四川,4261.57,,509.39,,1563.78,
2003,5,天津,1292.04,,162.31,,311.07,
2003,5,宁夏,351.73,,18.92,,141.46,
2003,5,安徽,1769.02,,206.36,,609.09,
2003,5,山东,3823.72,,253.45,,1364.73,
2003,5,山西,529.74,,30.32,,174.73,
2003,5,广东,9074.18,,1095.76,,1833.49,
2003,5,广西,1181.99,,126.55,,435.29,
2003,5,新疆,723.16,,66.71,,281.55,
2003,5,江苏,4770.42,,419.51,,1579.26,
2003,5,江西,1173.68,,134.01,,504.57,
2003,5,河北,1430.93,,87.57,,594.25,
2003,5,河南,1681.2,,138.05,,408.46,
2003,5,浙江,6971.89,,594.26,,1630.71,
2003,5,海南,269.81,,5.23,,77.77,
2003,5,湖北,1501.63,,133.57,,434.93,
2003,5,湖南,1703.65,,192.83,,577.46,
2003,5,甘肃,609.87,,26.52,,214.35,
2003,5,福建,3396.73,,298.46,,723.63,
2003,5,西藏,11.6,,0.0,,11.6,
2003,5,贵州,1391.86,,60.47,,320.19,
2003,5,辽宁,2624.08,,136.71,,932.21,
2003,5,重庆,3444.0,,197.35,,865.35,
2003,5,陕西,1138.71,,37.72,,320.21,
2003,5,青海,191.24,,0.87,,91.21,
2003,5,黑龙,750.01,,36.71,,282.09,
2003,6,上海,6304.79,,637.23,,1581.29,
2003,6,云南,983.63,,108.08,,390.08,
2003,6,内蒙,660.57,,32.21,,384.4,
2003,6,北京,6131.3,,428.1,,1026.0,
2003,6,吉林,816.65,,14.64,,419.81,
2003,6,四川,4688.63,,623.45,,1882.36,
2003,6,天津,1517.49,,212.77,,367.52,
2003,6,宁夏,453.87,,48.33,,240.32,
2003,6,安徽,2006.14,,325.9,,787.6,
2003,6,山东,4337.79,,396.97,,1741.35,
2003,6,山西,650.56,,36.38,,237.77,
2003,6,广东,9654.24,,1424.04,,2189.8,
2003,6,广西,1255.7,,150.74,,495.44,
2003,6,新疆,917.96,,74.29,,398.3,
2003,6,江苏,5336.46,,640.16,,2068.19,
2003,6,江西,1448.02,,198.32,,686.98,
2003,6,河北,1782.59,,148.0,,745.26,
2003,6,河南,1829.31,,210.44,,491.55,
2003,6,浙江,7374.54,,767.98,,1951.76,
2003,6,海南,298.65,,10.0,,83.53,
2003,6,湖北,1879.69,,223.4,,621.36,
2003,6,湖南,1953.61,,281.0,,706.76,
2003,6,甘肃,702.12,,37.99,,249.64,
2003,6,福建,3572.1,,394.85,,878.1,
2003,6,西藏,16.22,,0.0,,16.22,
2003,6,贵州,1496.81,,81.78,,406.65,
2003,6,辽宁,3224.42,,218.07,,1268.47,
2003,6,重庆,3781.28,,345.33,,1050.95,
2003,6,陕西,1312.08,,71.2,,410.37,
2003,6,青海,224.12,,2.07,,107.42,
2003,6,黑龙,971.58,,43.68,,455.64,
2003,7,上海,6686.95,,889.15,,1903.38,
2003,7,云南,1026.82,,121.64,,418.53,
2003,7,内蒙,767.15,,41.7,,498.82,
2003,7,北京,6537.24,,558.08,,1324.15,
2003,7,吉林,954.84,,23.59,,547.88,
2003,7,四川,5015.19,,772.07,,2091.77,
2003,7,天津,1617.29,,231.42,,447.65,
2003,7,宁夏,518.61,,57.23,,304.27,
2003,7,安徽,2138.83,,414.09,,893.79,
2003,7,山东,4611.56,,540.65,,1961.62,
2003,7,山西,735.76,,85.32,,288.63,
2003,7,广东,10051.99,,1658.37,,2482.44,
2003,7,广西,1307.73,,175.82,,531.97,
2003,7,新疆,1013.32,,104.51,,467.34,
2003,7,江苏,5803.54,,801.4,,2489.7,
2003,7,江西,1629.89,,252.94,,830.37,
2003,7,河北,1961.53,,212.29,,830.06,
2003,7,河南,2052.3,,279.61,,658.69,
2003,7,浙江,7775.94,,940.95,,2278.44,
2003,7,海南,329.28,,21.16,,97.96,
2003,7,湖北,2020.63,,291.09,,712.34,
2003,7,湖南,2165.31,,355.45,,805.95,
2003,7,甘肃,772.22,,53.74,,296.02,
2003,7,福建,3814.78,,504.85,,1048.43,
2003,7,西藏,16.44,,,,16.44,
2003,7,贵州,1598.3,,118.89,,490.79,
2003,7,辽宁,3627.1,,288.35,,1517.82,
2003,7,重庆,3958.14,,417.63,,1145.4,
2003,7,陕西,1480.11,,91.42,,424.78,
2003,7,青海,314.5,,14.89,,175.61,
2003,7,黑龙,1120.57,,49.6,,539.03,
